tweet_id,timestamp,source,text,rating,rating_denominator,name,dog_stage,retweet_count,like_count,jpg_url,dog_breed,percentage_conf
704871453724954624,2016-03-02 03:30:25,Twitter for iPhone,I found a forest Pipsy. 12/10,12,10,None,,1019,3971,https://pbs.twimg.com/media/Ccg02LiWEAAJHw1.jpg,Norfolk Terrier,68.9504
704859558691414016,2016-03-02 02:43:09,Twitter for iPhone,Here is a heartbreaking scene of an incredible pupper being laid to rest. 10/10 RIP pupper,10,10,,pupper,477,2077,https://pbs.twimg.com/media/CcgqBNVW8AE76lv.jpg,Pug,28.442800000000002
704847917308362754,2016-03-02 01:56:53,Twitter for iPhone,"""Yes hi could I get a number 4 with no pickles"" ...12/10",12,10,None,,1372,4717,https://pbs.twimg.com/media/CcgfcANW4AA9hzr.jpg,Golden Retriever,85.724
704761120771465216,2016-03-01 20:11:59,Twitter for iPhone,This pupper killed this great white in an epic sea battle. Now wears it as a trophy. Such brave. Much fierce. 13/10,13,10,None,pupper,2639,6153,https://pbs.twimg.com/media/CcfQgHVWoAAxauy.jpg,Chihuahua,10.041799999999999
704499785726889984,2016-03-01 02:53:32,Twitter for iPhone,When you wake up from a long nap and have no idea who you are. 12/10,12,10,None,,908,2670,https://pbs.twimg.com/media/Ccbi0UGWoAA4fwg.jpg,Chihuahua,37.65409999999999
704480331685040129,2016-03-01 01:36:14,Twitter for iPhone,Meet Lucia. She's a Cumulonimbus Floofmallow. Only has two legs tho (unfortunate). 11/10 would definitely still pet,11,10,Lucia,,983,3159,https://pbs.twimg.com/media/CcbRIAgXIAQaKHQ.jpg,Samoyed,97.92060000000001
704364645503647744,2016-02-29 17:56:32,Twitter for iPhone,Say hello to Bisquick. He's a Beneplop Cumbersnug. Even smiles when wet. 12/10 I'd steal Bisquick,12,10,Bisquick,,3240,7366,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,Pembroke,98.0695
704347321748819968,2016-02-29 16:47:42,Twitter for iPhone,This is Ralphson. He's very confused. Wondering why he's sitting on Santa's lap in February. 10/10 stay woke pupper,10,10,Ralphson,pupper,314,1450,https://pbs.twimg.com/media/CcZYJniXEAAEJRF.jpg,Brittany Spaniel,8.29173
703774238772166656,2016-02-28 02:50:28,Twitter for iPhone,"""YOU CAN'T HANDLE THE TRUTH"" both 10/10",10,10,None,,405,1714,https://pbs.twimg.com/media/CcRO8FmW4AAzazk.jpg,Labrador Retriever,99.0119
703769065844768768,2016-02-28 02:29:55,Twitter for iPhone,When you're trying to watch your favorite tv show but your friends keep interrupting. 10/10 relatable af,10,10,None,,1025,3021,https://pbs.twimg.com/media/CcRKOzyXEAQO_HN.jpg,Boxer,83.8994
703611486317502464,2016-02-27 16:03:45,Twitter for iPhone,Meet Scooter. He's experiencing the pupper equivalent of dropping ur phone in a toilet 10/10 put it in some rice pup,10,10,Scooter,pupper,1386,3555,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,Pembroke,75.64410000000001
703425003149250560,2016-02-27 03:42:44,Twitter for iPhone,"Really guys? Again? I know this is a rare Albanian Bingo Seal, but we only rate dogs. Only send in dogs... 9/10",9,10,None,,1225,3511,https://pbs.twimg.com/media/CcMRSwUW8AAxxNC.jpg,Miniature Pinscher,29.28659999999999
703382836347330562,2016-02-27 00:55:11,Twitter for iPhone,This is Charlie. He's a West Side Niddlewog. Mucho fluffy. 12/10 would pet so damn well,12,10,Charlie,,1035,3233,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,Golden Retriever,94.5664
703356393781329922,2016-02-26 23:10:06,Twitter for iPhone,This is Socks. That water pup w the super legs just splashed him. Socks did not appreciate that. 9/10 and 2/10,9,10,Socks,,347,1773,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,Border Collie,89.4842
703268521220972544,2016-02-26 17:20:56,Twitter for iPhone,Happy Friday here's a sleepy pupper 12/10,12,10,None,pupper,495,1832,https://pbs.twimg.com/media/CcKC-5LW4AAK-nb.jpg,Kuvasz,3.8243
703079050210877440,2016-02-26 04:48:02,Twitter for iPhone,This is a Butternut Cumberfloof. It's not windy they just look like that. 11/10 back at it again with the red socks,11,10,,,2811,6835,https://pbs.twimg.com/media/CcHWqQCW8AEb0ZH.jpg,Pembroke,77.85029999999999
702684942141153280,2016-02-25 02:42:00,Twitter for iPhone,This is Lucy. She's sick of these bullshit generalizations 11/10,11,10,Lucy,,966,2996,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,Golden Retriever,51.408500000000004
702671118226825216,2016-02-25 01:47:04,Twitter for iPhone,Meet Rambo &amp; Kiwi. Rambo's the pup with the sharp toes &amp; rad mohawk. One stays woke while one sleeps. 10/10 for both,10,10,Rambo,,509,2024,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,Bloodhound,38.122699999999995
702598099714314240,2016-02-24 20:56:55,Twitter for iPhone,"This is Sansa. She's gotten too big for her chair. Not so smol anymore. 11/10 once a pupper, always a pupper",11,10,Sansa,pupper,3146,11362,https://pbs.twimg.com/media/CcAhPevW8AAoknv.jpg,Kelpie,21.91789999999999
702539513671897089,2016-02-24 17:04:07,Twitter for iPhone,This is a Wild Tuscan Poofwiggle. Careful not to startle. Rare tongue slip. One eye magical. 12/10 would def pet,12,10,,,875,2659,https://pbs.twimg.com/media/Cb_r8qTUsAASgdF.jpg,Pomeranian,71.4367
702321140488925184,2016-02-24 02:36:23,Twitter for iPhone,Please enjoy this picture as much as I did. 12/10,12,10,None,,956,3036,https://pbs.twimg.com/media/Cb8lWafWEAA2q93.jpg,West Highland White Terrier,76.91590000000001
702276748847800320,2016-02-23 23:39:59,Twitter for iPhone,"""AND IIIIIIIIIIIEIIIIIIIIIIIII WILL ALWAYS LOVE YOUUUUU"" 11/10",11,10,None,,696,2289,https://pbs.twimg.com/media/Cb78-nOWIAENNRc.jpg,Boston Bull,69.7303
702217446468493312,2016-02-23 19:44:20,Twitter for iPhone,"I know it's tempting, but please stop sending in pics of Donald Trump. Thank you ...9/10",9,10,None,,1229,4406,https://pbs.twimg.com/media/Cb7HCMkWEAAV9zY.jpg,Golden Retriever,24.2419
701981390485725185,2016-02-23 04:06:20,Twitter for iPhone,This is Fiji. She's a Powdered Stegafloof. Very rare. 12/10,12,10,Fiji,,894,3172,https://pbs.twimg.com/media/Cb3wWWbWEAAy06k.jpg,Pomeranian,49.1022
701952816642965504,2016-02-23 02:12:47,Twitter for iPhone,Meet Rilo. He's a Northern Curly Ticonderoga. Currently balancing on one paw even in strong wind. Acrobatic af 11/10,11,10,Rilo,,934,3551,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,Toy Poodle,33.1707
701889187134500865,2016-02-22 21:59:57,Twitter for iPhone,This is Bilbo. He's not emotionally prepared to enter the water. 11/10 don't struggle Bilbo,11,10,Bilbo,,1260,3257,https://pbs.twimg.com/media/Cb2cfd9WAAEL-zk.jpg,French Bulldog,90.2856
701601587219795968,2016-02-22 02:57:08,Twitter for iPhone,This is Coopson. He's a Blingin Schnitzel. Built fence himself. One ear is slightly defective. 10/10 would still pet,10,10,Coopson,,416,1931,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,Chihuahua,99.3661
701570477911896070,2016-02-22 00:53:31,Twitter for iPhone,This is Yoda. He's a Zimbabwean Rutabaga. Freaks out if u stop scratching his belly. Incredibly self-centered. 9/10,9,10,Yoda,,841,2586,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,Yorkshire Terrier,90.79899999999999
701545186879471618,2016-02-21 23:13:01,Twitter for iPhone,Meet Millie. She's practicing her dive form for Rio. It's nearly perfect. Dedicated af. 10/10 go for gold pupper,10,10,Millie,pupper,552,2460,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,Border Collie,28.0893
701214700881756160,2016-02-21 01:19:47,Twitter for iPhone,"I'm not sure what's happening here, but it's pretty spectacular. 12/10 for both",12,10,None,,4647,11305,https://pbs.twimg.com/media/Cbs3DOAXIAAp3Bd.jpg,Chihuahua,61.5163
700890391244103680,2016-02-20 03:51:05,Twitter for iPhone,This is Chet. He's dapper af. His owners want him to learn how to dance but his true passion is potato guns. 11/10,11,10,Chet,,511,2048,https://pbs.twimg.com/media/CboQFolWIAE04qE.jpg,Schipperke,12.23559999999999
700864154249383937,2016-02-20 02:06:50,Twitter for iPhone,"""Pupper is a present to world. Here is a bow for pupper."" 12/10 precious as hell",12,10,,pupper,562,2409,https://pbs.twimg.com/media/Cbn4OqKWwAADGWt.jpg,Kuvasz,80.58569999999999
700847567345688576,2016-02-20 01:00:55,Twitter for iPhone,Meet Crouton. He's a Galapagos Boonwiddle. Has a legendary tongue (most Boonwiddles do). Excellent stuff 10/10,10,10,Crouton,,453,2285,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,Rhodesian Ridgeback,25.25139999999999
700747788515020802,2016-02-19 18:24:26,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Mongolian grass snake. This is very frustrating. 11/10,11,10,,,8476,21073,https://pbs.twimg.com/media/CbmOY41UAAQylmA.jpg,Great Pyrenees,48.1333
700518061187723268,2016-02-19 03:11:35,Twitter for iPhone,This is Vincent. He's the man your girl is with when she's not with you. 10/10,10,10,Vincent,,723,2401,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,American Staffordshire Terrier,56.950100000000006
700505138482569216,2016-02-19 02:20:14,Twitter for iPhone,This is Kaia. She's just cute as hell. 12/10 I'd kill for Kaia,12,10,Kaia,,524,2117,https://pbs.twimg.com/media/Cbixs3vUUAAqHHN.jpg,Norwegian Elkhound,16.0205
700462010979500032,2016-02-18 23:28:52,Twitter for iPhone,This is Murphy. He's a mini golden retriever. Missing two legs (tragic). Mouth sharp. Looks rather perturbed. 6/10,6,10,Murphy,,1628,3792,https://pbs.twimg.com/media/CbiKe7-W0AIVNNr.jpg,Pomeranian,11.0268
700167517596164096,2016-02-18 03:58:39,Twitter for iPhone,This is Dotsy. She's stuck as hell. 10/10,10,10,Dotsy,,658,2440,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,Beagle,16.25849999999999
700151421916807169,2016-02-18 02:54:41,Twitter for iPhone,If a pupper gave that to me I'd probably start shaking and faint from all the joy. 11/10,11,10,None,pupper,611,2063,https://pbs.twimg.com/media/CbdwATgWwAABGID.jpg,Italian Greyhound,17.683799999999998
700143752053182464,2016-02-18 02:24:13,Twitter for iPhone,When it's Janet from accounting's birthday but you can't eat the cake cuz it's chocolate. 10/10 hang in there pupper,10,10,None,pupper,2445,6947,https://pbs.twimg.com/media/CbdpBmLUYAY9SgQ.jpg,Golden Retriever,53.246
700029284593901568,2016-02-17 18:49:22,Twitter for iPhone,This is Coops. His ship is taking on water. Sound the alarm. Much distress. Requesting immediate assistance. 10/10,10,10,Coops,,532,1921,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,West Highland White Terrier,72.6571
700002074055016451,2016-02-17 17:01:14,Twitter for iPhone,This is Thumas. He covered himself in nanners for maximum camouflage. It didn't work. I can still see u Thumas. 9/10,9,10,Thumas,,1206,3040,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,Chihuahua,36.9488
699801817392291840,2016-02-17 03:45:29,Twitter for iPhone,This is Cooper. He began to tear up when his bone was taken from him. 11/10 stay strong pupper,11,10,Cooper,pupper,852,2784,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,Golden Retriever,80.8978
699788877217865730,2016-02-17 02:54:04,Twitter for iPhone,Say hello to Nala. She's a Freckled High Bruschetta. Petable af. 12/10,12,10,Nala,,471,2067,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,Border Terrier,35.506
699779630832685056,2016-02-17 02:17:19,Twitter for iPhone,Take all my money. 10/10,10,10,None,,1112,2514,https://pbs.twimg.com/media/CbYd3C9WEAErJ4Z.jpg,Malinois,70.6038
699775878809702401,2016-02-17 02:02:25,Twitter for iPhone,Meet Fillup. Spaghetti is his main weakness. Also pissed because he's rewarded with cat treats 11/10 it'll be ok pup,11,10,Fillup,,542,1814,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,Dandie Dinmont,27.168300000000002
699446877801091073,2016-02-16 04:15:05,Twitter for iPhone,"This is Archie. He's undercover in all these pics. Not actually a bee, cow, or Hawaiian. Sneaky af. 12/10",12,10,Archie,,2402,5528,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,Pembroke,96.94
699434518667751424,2016-02-16 03:25:58,Twitter for iPhone,I know this is a tad late but here's a wonderful Valentine's Day pupper 12/10,12,10,None,pupper,467,2036,https://pbs.twimg.com/media/CbTj--1XEAIZjc_.jpg,Golden Retriever,83.6572
699423671849451520,2016-02-16 02:42:52,Twitter for iPhone,"""Don't ever talk to me or my son again."" ...both 10/10",10,10,None,,290,1252,https://pbs.twimg.com/media/CbTaHrRW0AABXmG.jpg,Pug,99.786
699413908797464576,2016-02-16 02:04:04,Twitter for iPhone,"Meet Miley. She's a Scandinavian Hollabackgirl. Incalculably fluffy, unamused af. 11/10 would squeeze aggressively",11,10,Miley,,573,1935,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,Samoyed,51.7479
699370870310113280,2016-02-15 23:13:03,Twitter for iPhone,Say hello to Calbert. He doesn't have enough legs. Wtf Calbert. Still havin a blast tho. 11/10 would pet extra well,11,10,Calbert,,395,1757,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,Cairn,33.7557
699323444782047232,2016-02-15 20:04:36,Twitter for iPhone,"""I'm bathing the children what do you want?""  ...both 10/10",10,10,None,,784,2911,https://pbs.twimg.com/media/CbR-9edXIAEHJKi.jpg,Labrador Retriever,30.969600000000003
699079609774645248,2016-02-15 03:55:41,Twitter for iPhone,Meet Reagan. He's a Persnicketus Derpson. Great with kids. Permanently caught off guard. 8/10,8,10,Reagan,,576,2265,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,Schipperke,66.7324
699072405256409088,2016-02-15 03:27:04,Twitter for iPhone,ERMAHGERD 12/10 please enjoy,12,10,None,,1083,2724,https://pbs.twimg.com/ext_tw_video_thumb/699072391083880449/pu/img/fMp1-dvLMeio1Kzk.jpg,Shih-Tzu,59.9587
699036661657767936,2016-02-15 01:05:02,Twitter for iPhone,HAPPY V-DAY FROM YOUR FAV PUPPER SQUAD 13/10 for all,13,10,None,pupper,1094,2414,https://pbs.twimg.com/media/CbN6IW4UYAAyVDA.jpg,Chihuahua,22.29429999999999
698989035503689728,2016-02-14 21:55:47,Twitter for iPhone,This is Oliver. He does toe touches in his sleep. 13/10 precious af,13,10,Oliver,,879,3090,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,Norfolk Terrier,24.634
698953797952008193,2016-02-14 19:35:46,Twitter for iPhone,Meet CeCe. She wanted to take a selfie before her first day as a lumberjack. 11/10 crushing traditional gender roles,11,10,CeCe,,833,2494,https://pbs.twimg.com/media/CbMuxV5WEAAIBjy.jpg,Italian Greyhound,38.2378
698907974262222848,2016-02-14 16:33:40,Twitter for iPhone,This dog is never sure if he's doing the right thing. 10/10,10,10,None,,556,2345,https://pbs.twimg.com/media/CbMFFssWIAAyuOd.jpg,German Short-Haired Pointer,98.31309999999999
698710712454139905,2016-02-14 03:29:49,Twitter for iPhone,This is Cuddles. He's not entirely sure how doors work. 10/10 I believe in you Cuddles,10,10,Cuddles,,621,2279,https://pbs.twimg.com/media/CbJRrigW0AIcJ2N.jpg,Samoyed,32.9895
698703483621523456,2016-02-14 03:01:06,Twitter for iPhone,This is Rusty. He has no respect for POULTRY products. Unbelievable af. 7/10 would still pet,7,10,Rusty,,338,1333,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,Brittany Spaniel,93.1963
698635131305795584,2016-02-13 22:29:29,Twitter for iPhone,Here we are witnessing five Guatemalan Birch Floofs in their natural habitat. All 12/10 (Vid by @pootdanielle),12,10,None,,315,1198,https://pbs.twimg.com/ext_tw_video_thumb/698635005506015234/pu/img/wQ4yFXTZ-2QLt68b.jpg,Samoyed,15.8464
698549713696649216,2016-02-13 16:50:04,Twitter for iPhone,This is Claude. He's trying to be seductive but he forgot to turn on the fireplace. 9/10 damn it Claude,9,10,Claude,,561,2151,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,French Bulldog,99.8544
698355670425473025,2016-02-13 03:59:01,Twitter for iPhone,This is Jessiga. She's a Tasmanian McCringleberry. Selfies make her uncomfortable. 10/10 would pet in time of need,10,10,Jessiga,,397,1710,https://pbs.twimg.com/media/CbEOxQXW0AEIYBu.jpg,Pug,99.01910000000001
698342080612007937,2016-02-13 03:05:01,Twitter for iPhone,This is Maximus. He's training for the tetherball world championship. The grind never stops. 11/10 (vid by @Amuly21),11,10,Maximus,,873,2083,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,Boxer,88.3048
698262614669991936,2016-02-12 21:49:15,Twitter for iPhone,This is Franklin. He's a yoga master. Trying to get rid of those rolls. Dedicated af. 11/10 keep it up pup,11,10,Franklin,,1801,4418,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,Italian Greyhound,10.7948
698195409219559425,2016-02-12 17:22:12,Twitter for iPhone,Meet Beau &amp; Wilbur. Wilbur stole Beau's bed from him. Wilbur now has so much room for activities. 9/10 for both pups,9,10,Beau,,5466,15557,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,Labrador Retriever,64.369
698178924120031232,2016-02-12 16:16:41,Twitter for iPhone,This is Lily. She accidentally dropped all her Kohl's cash overboard. Day officially ruined. 10/10 hang in there pup,10,10,Lily,,678,2598,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,Chesapeake Bay Retriever,35.18679999999999
697995514407682048,2016-02-12 04:07:53,Twitter for iPhone,"""Dammit hooman quit playin I jus wanna wheat thin"" 11/10",11,10,None,,307,1418,https://pbs.twimg.com/media/Ca_HN8UWEAEB-ga.jpg,Staffordshire Bullterrier,28.02219999999999
697990423684476929,2016-02-12 03:47:39,Twitter for iPhone,This is Doug. He's a Draconian Jabbawockee. Rad tongue. Ears are borderline legendary 11/10 would pet with a purpose,11,10,Doug,,1175,3027,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,Pembroke,98.47829999999999
697943111201378304,2016-02-12 00:39:39,Twitter for iPhone,This is Cassie. She goes door to door trying to find the owner of this baguette. No luck so far. 10/10,10,10,Cassie,,618,2210,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,Great Dane,12.692400000000001
697616773278015490,2016-02-11 03:02:54,Twitter for iPhone,This pupper doubles as a hallway rug. Very rare. Versatile af. 11/10,11,10,None,pupper,926,2902,https://pbs.twimg.com/media/Ca5uv7RVAAA_QEg.jpg,Lhasa,52.1931
697596423848730625,2016-02-11 01:42:02,Twitter for iPhone,Here's a pupper with a piece of pizza. Two of everybody's favorite things in one photo. 11/10,11,10,None,pupper,1137,2792,https://pbs.twimg.com/media/Ca5cPrJXIAImHtD.jpg,Shetland Sheepdog,62.1668
697575480820686848,2016-02-11 00:18:49,Twitter for iPhone,This is Ole. He's not sure how to gravity. 8/10,8,10,Ole,,455,1896,https://pbs.twimg.com/media/Ca5JMvMUsAAGMll.jpg,Whippet,11.9805
697270446429966336,2016-02-10 04:06:43,Twitter for iPhone,This is Bentley. He got stuck on his 3rd homework problem. Picturing the best case scenario if he drops out. 10/10,10,10,Bentley,,1721,4361,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,Toy Poodle,88.00139999999999
697259378236399616,2016-02-10 03:22:44,Twitter for iPhone,"Please stop sending in saber-toothed tigers. This is getting ridiculous. We only rate dogs.
...8/10",8,10,,,909,3049,https://pbs.twimg.com/media/Ca0ps3AXEAAnp9m.jpg,Great Dane,99.92229999999999
697255105972801536,2016-02-10 03:05:46,Twitter for iPhone,Meet Charlie. He likes to kiss all the big milk dogs with the rad earrings. Passionate af. 10/10 just a great guy,10,10,Charlie,,1059,2855,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,Great Dane,17.3989
697242256848379904,2016-02-10 02:14:42,Twitter for iPhone,This is Oakley. He has a massive tumor growing on his head. Seems benign tho. 10/10 would pet around tumor,10,10,Oakley,,618,2336,https://pbs.twimg.com/media/Ca0aIR9WcAAHiPy.jpg,Eskimo Dog,6.35328
696900204696625153,2016-02-09 03:35:31,Twitter for iPhone,This is Rosie. She's a Benebark Cumberpatch. Sleepy af. 12/10 would snug for days,12,10,Rosie,,941,2929,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,Chihuahua,29.77349999999999
696894894812565505,2016-02-09 03:14:25,Twitter for iPhone,These two pirates crashed their ship and don't know what to do now. Very irresponsible of them. Both 9/10,9,10,None,,621,2178,https://pbs.twimg.com/media/CaveNQcVIAECyBr.jpg,Appenzeller,66.5628
696886256886657024,2016-02-09 02:40:05,Twitter for iPhone,Guys I found the dog from Up. 12/10,12,10,None,,1633,4464,https://pbs.twimg.com/media/CavWWdFWAAArflW.jpg,Kuvasz,38.394099999999995
696754882863349760,2016-02-08 17:58:03,Twitter for iPhone,This is Reptar. He specifically asked for his skis to have four bindings. He's not happy. Quite perturbed tbh. 10/10,10,10,Reptar,,329,1374,https://pbs.twimg.com/media/Cate3eLUcAEIuph.jpg,Toy Poodle,9.83781
696713835009417216,2016-02-08 15:14:57,Twitter for iPhone,This is Trevith. He's a Swiss Mountain Roadwoof. Breeze too powerful. 9/10 stay strong pupper,9,10,Trevith,pupper,588,2184,https://pbs.twimg.com/media/Cas5h-wWcAA3nAc.jpg,Chesapeake Bay Retriever,32.1589
696488710901260288,2016-02-08 00:20:23,Twitter for iPhone,12/10 revolutionary af,12,10,None,,930,2319,https://pbs.twimg.com/media/CapsyfkWcAQ41uC.jpg,Briard,36.906299999999995
696405997980676096,2016-02-07 18:51:43,Twitter for iPhone,This is Berb. He just found out that they have made 31 Kidz Bop CD's. Downright terrifying. 7/10 hang in there Berb,7,10,Berb,,1056,2938,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,Borzoi,13.2845
695816827381944320,2016-02-06 03:50:33,Twitter for iPhone,Here's a dog enjoying a sunset. 11/10 would trade lives with,11,10,None,,1057,2772,https://pbs.twimg.com/media/CagJtjYW8AADoHu.jpg,Pomeranian,38.223400000000005
695794761660297217,2016-02-06 02:22:53,Twitter for iPhone,This is Wyatt. His throne is modeled after him. 13/10 Wyatt is a very big deal,13,10,Wyatt,,709,2926,https://pbs.twimg.com/media/Caf1pQxWIAEme3q.jpg,Samoyed,96.2139
695767669421768709,2016-02-06 00:35:13,Twitter for iPhone,If you are aware of who is making these please let me know. 13/10 vroom vroom,13,10,None,,666,1712,https://pbs.twimg.com/media/CafdAWCW0AE3Igl.jpg,Soft-Coated Wheaten Terrier,80.5139
695629776980148225,2016-02-05 15:27:17,Twitter for iPhone,Meet Calvin. He's proof that degrees mean absolutely nothing. 8/10 straighten up pup,8,10,Calvin,,1901,4217,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,Old English Sheepdog,69.3857
695446424020918272,2016-02-05 03:18:42,Twitter for iPhone,We normally don't rate unicorns but this one has 3 ears so it must be super rare. 12/10 majestic af,12,10,None,,1659,4105,https://pbs.twimg.com/media/Caa407jWwAAJPH3.jpg,Basenji,74.8904
695409464418041856,2016-02-05 00:51:51,Twitter for iPhone,This is Bob. He just got back from his job interview and realized his ear was inside-out the whole time. 10/10,10,10,Bob,,3262,8019,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,Pug,99.7445
695314793360662529,2016-02-04 18:35:39,Twitter for iPhone,This is Colin. He really likes green beans. It's tearing his family apart. 10/10 please pray for Colin,10,10,Colin,,1306,3352,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,Maltese Dog,67.85470000000001
695095422348574720,2016-02-04 04:03:57,Twitter for iPhone,This is just a beautiful pupper good shit evolution. 12/10,12,10,,pupper,552,2470,https://pbs.twimg.com/media/CaV5mRDXEAAR8iG.jpg,Papillon,22.778399999999998
695074328191332352,2016-02-04 02:40:08,Twitter for iPhone,This is Lorenzo. He's educated af. Just graduated college. 11/10 poor pupper can't even comprehend his debt,11,10,Lorenzo,pupper,999,2623,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,Shih-Tzu,51.010600000000004
695051054296211456,2016-02-04 01:07:39,Twitter for iPhone,"Meet Brian (pronounced ""Kirk""). He's not amused by ur churlish tomfoolery. Once u put him down you're done for. 6/10",6,10,Brian,,718,2443,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,Boston Bull,76.1454
694356675654983680,2016-02-02 03:08:26,Twitter for iPhone,"This pupper only appears through the hole of a Funyun. Much like Phineas, this one is also mysterious af. 10/10",10,10,None,pupper,251,1392,https://pbs.twimg.com/media/CaLZtmsWQAApbFw.jpg,Pomeranian,14.427200000000001
694352839993344000,2016-02-02 02:53:12,Twitter for iPhone,Meet Oliviér. He takes killer selfies. Has a dog of his own. It leaps at random &amp; can't bark for shit. 10/10 &amp; 5/10,10,10,Oliviér,,546,1888,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,Australian Terrier,40.7886
694329668942569472,2016-02-02 01:21:07,Twitter for iPhone,Meet Grady. He's very hungry. Too bad no one can find his food bowl. 9/10 poor pupper,9,10,Grady,pupper,451,1830,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,Boxer,99.006
694206574471057408,2016-02-01 17:11:59,Twitter for iPhone,"""Martha come take a look at this. I'm so fed up with the media's unrealistic portrayal of dogs these days."" 10/10",10,10,None,,1862,3829,https://pbs.twimg.com/media/CaJRMPQWIAA1zL9.jpg,Shih-Tzu,35.2547
694183373896572928,2016-02-01 15:39:48,Twitter for iPhone,This is Lola. She realized mid hug that she's not ready for a committed relationship with a teddy bear. 9/10,9,10,Lola,,844,2720,https://pbs.twimg.com/media/CaI8Fn0WAAIrFJN.jpg,Pekinese,8.087
694001791655137281,2016-02-01 03:38:15,Twitter for iPhone,This is Chester. He's a Benefloof Cumberbark. Fabulous ears. Nifty shirt. Was probably on sale. Nice hardwood. 11/10,11,10,Chester,,927,3149,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,Pembroke,76.9999
693942351086120961,2016-01-31 23:42:03,Twitter for iPhone,This is Kobe. He's a Speckled Rorschach. Requests that someone holds his hand during car rides. 10/10 sick interior,10,10,Kobe,,331,1629,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,Groenendael,55.07959999999999
693642232151285760,2016-01-31 03:49:30,Twitter for iPhone,Meet Freddery. He's a Westminster Toblerone. Seems to enjoy car rides. 9/10 would pat on the head approvingly,9,10,Freddery,,379,2363,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,Scottish Deerhound,11.189300000000001
693629975228977152,2016-01-31 03:00:47,Twitter for iPhone,This pupper is afraid of its own feet. 12/10 would comfort,12,10,None,pupper,723,2267,https://pbs.twimg.com/media/CaBEx3SWEAILZpi.jpg,Pug,84.1987
693622659251335168,2016-01-31 02:31:43,Twitter for iPhone,When you keepin the popcorn bucket in your lap and she reach for some... 10/10,10,10,None,,339,1421,https://pbs.twimg.com/media/CaA-IR9VIAAqg5l.jpg,Malamute,44.9298
693280720173801472,2016-01-30 03:52:58,Twitter for iPhone,This is Sadie and her 2 pups Shebang &amp; Ruffalo. Sadie says single parenting is challenging but rewarding. All 10/10,10,10,Sadie,,1126,3097,https://pbs.twimg.com/media/CZ8HIsGWIAA9eXX.jpg,Labrador Retriever,34.0008
